,Unnamed: 0,Season,1stA,2ndA,2HA,3rdA,4thA,CloseA,DateA,FinalA,MLA,OpenA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,CloseB,FinalB,MLB,OpenB,TeamB,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff,Date
8766,8766,2014,27.0,22,99.0,29,21,203.0,305,99,450,201.0,Indiana,V,34,32,0.5,28,23,10.0,117,-550,11.0,Houston,216,201.0,203.0,-11.0,-10.0,-18,3-05-2014
8767,8767,2014,36.0,25,111.5,28,24,229.0,305,113,285,229.5,Phoenix,V,32,36,2.0,33,25,7.0,126,-335,5.5,Denver,239,229.5,229.0,-5.5,-7.0,-13,3-05-2014
8768,8768,2014,20.0,19,102.0,16,21,206.5,305,76,1500,203.5,Minnesota,V,26,25,5.0,29,25,14.0,105,-3000,14.5,Utah,181,203.5,206.5,-14.5,-14.0,-29,3-05-2014
8769,8769,2014,25.0,29,97.0,20,17,3.0,305,109,-160,2.5,Sacramento,V,24,19,2.5,23,25,198.0,116,140,201.5,LAClippers,225,201.5,198.0,2.5,3.0,-7,3-05-2014
8770,8770,2014,17.0,34,101.0,16,29,198.0,306,96,170,193.5,Cleveland,V,21,26,3.0,34,26,4.5,107,-200,4.0,Chicago,203,193.5,198.0,-4.0,-4.5,-11,3-06-2014
8771,8771,2014,27.0,21,98.0,21,28,197.5,306,97,900,196.0,Indiana,V,27,23,7.5,34,24,13.0,108,-1400,13.0,SanAntonio,205,196.0,197.5,-13.0,-13.0,-11,3-06-2014
8772,8772,2014,25.0,27,94.0,35,26,183.0,306,113,100,186.5,Houston,V,24,26,1.0,20,28,1.0,98,-120,1.0,Dallas,211,186.5,183.0,-1.0,-1.0,15,3-06-2014
8773,8773,2014,24.0,23,0.5,22,24,204.5,307,93,100,204.5,Atlanta,V,16,34,105.0,28,30,1.0,108,-120,2.0,Charlotte,201,204.5,204.5,-2.0,-1.0,-15,3-07-2014
8774,8774,2014,29.0,24,101.5,15,30,193.5,307,110,230,193.5,Washington,V,20,25,5.5,29,24,6.0,106,-270,5.0,Toronto,216,193.5,193.5,-5.0,-6.0,4,3-07-2014
8775,8775,2014,22.0,30,99.0,14,17,203.0,307,83,625,200.0,Seattle,V,33,28,3.0,27,29,11.0,117,-825,10.5,Philadelphia,200,200.0,203.0,-10.5,-11.0,-34,3-07-2014
8776,8776,2014,28.0,25,5.5,23,25,10.0,307,101,-600,9.5,Detroit,V,25,28,93.0,17,27,190.0,97,475,193.5,NewYork,198,193.5,190.0,9.5,10.0,4,3-07-2014
8777,8777,2014,32.0,31,2.0,37,34,8.5,307,134,-405,4.5,GoldenState,V,31,20,107.0,22,26,221.5,99,335,220.5,Miami,233,220.5,221.5,4.5,8.5,35,3-07-2014
8778,8778,2014,20.0,23,99.0,30,20,199.0,307,93,600,197.0,Chicago,V,32,31,0.5,32,21,11.0,116,-800,11.0,Boston,209,197.0,199.0,-11.0,-11.0,-23,3-07-2014
8779,8779,2014,28.0,18,101.0,21,29,192.5,307,96,400,192.5,NewJersey,V,25,18,7.5,35,29,9.0,107,-500,9.0,NewOrleans,203,192.5,192.5,-9.0,-9.0,-11,3-07-2014
8780,8780,2014,30.0,17,2.0,30,26,1.0,307,103,-120,197.5,Portland,V,32,20,100.5,26,23,197.0,101,100,2.5,Milwaukee,204,197.5,197.0,-2.5,1.0,2,3-07-2014
8781,8781,2014,28.0,31,114.5,26,41,223.0,307,126,200,222.0,Utah,V,33,33,1.0,28,24,5.5,118,-240,3.5,Phoenix,244,222.0,223.0,-3.5,-5.5,8,3-07-2014
8782,8782,2014,25.0,32,100.5,23,31,201.5,307,111,280,202.0,Minnesota,V,24,20,8.0,27,32,7.5,103,-330,7.5,Sacramento,214,202.0,201.5,-7.5,-7.5,8,3-07-2014
8783,8783,2014,26.0,28,100.0,19,23,200.5,307,96,115,201.5,SanAntonio,V,26,20,3.5,34,29,2.5,109,-135,1.5,Denver,205,201.5,200.5,-1.5,-2.5,-13,3-07-2014
8784,8784,2014,24.0,17,98.5,16,25,206.0,307,82,1200,208.0,LAClippers,V,26,23,7.0,35,35,15.5,119,-2000,15.0,LALakers,201,208.0,206.0,-15.0,-15.5,-37,3-07-2014
8785,8785,2014,17.0,20,0.5,27,31,208.5,308,95,285,207.0,Indiana,V,34,17,102.5,26,26,7.0,103,-335,7.5,Cleveland,198,207.0,208.5,-7.5,-7.0,-8,3-08-2014
8786,8786,2014,33.0,26,99.0,11,24,200.5,308,94,335,202.0,Miami,V,26,30,6.5,21,20,8.5,97,-405,7.0,Atlanta,191,202.0,200.5,-7.0,-8.5,-3,3-08-2014
8787,8787,2014,27.0,20,114.0,33,24,230.5,308,104,225,230.0,GoldenState,V,36,19,0.5,16,24,6.0,95,-265,7.5,Orlando,199,230.0,230.5,-7.5,-6.0,9,3-08-2014
8788,8788,2014,35.0,19,99.5,26,20,196.5,308,100,190,196.0,Charlotte,V,21,26,4.5,23,27,5.5,97,-230,7.5,Washington,197,196.0,196.5,-7.5,-5.5,3,3-08-2014
8789,8789,2014,36.0,20,0.5,32,20,4.0,308,120,-190,3.0,Portland,V,24,27,96.5,33,24,188.5,114,160,193.0,NewYork,234,193.0,188.5,3.0,4.0,6,3-08-2014
8790,8790,2014,37.0,14,1.5,40,28,11.0,308,119,-800,11.0,Boston,V,20,17,99.0,28,24,202.0,89,600,200.0,Memphis,208,200.0,202.0,11.0,11.0,30,3-08-2014
8791,8791,2014,23.0,23,2.0,26,24,190.0,308,96,200,192.0,NewOrleans,V,20,39,95.5,22,25,5.5,106,-240,7.0,Houston,202,192.0,190.0,-7.0,-5.5,-10,3-08-2014
8792,8792,2014,15.0,19,101.5,29,28,197.0,308,91,1450,194.0,NewJersey,V,24,28,2.5,32,27,14.0,111,-2500,11.5,Dallas,202,194.0,197.0,-11.5,-14.0,-20,3-08-2014
8793,8793,2014,26.0,28,4.0,21,30,224.5,308,105,200,223.5,Denver,V,34,43,108.0,31,24,5.5,132,-240,5.5,Utah,237,223.5,224.5,-5.5,-5.5,-27,3-08-2014
8794,8794,2014,25.0,14,93.5,34,26,184.0,308,99,155,187.0,Minnesota,V,23,24,0.5,31,18,4.0,96,-175,5.5,LAClippers,195,187.0,184.0,-5.5,-4.0,3,3-08-2014
8795,8795,2014,31.0,27,99.5,21,27,202.5,309,106,700,203.5,Seattle,V,24,30,9.0,35,25,11.5,114,-1000,10.5,Toronto,220,203.5,202.5,-10.5,-11.5,-8,3-09-2014
8796,8796,2014,33.0,32,98.5,23,31,3.0,309,119,-155,2.0,Philadelphia,V,22,21,3.5,31,23,202.0,97,135,204.0,Milwaukee,216,204.0,202.0,2.0,3.0,22,3-09-2014
8797,8797,2014,25.0,23,101.5,22,17,1.5,309,87,-125,1.5,SanAntonio,V,22,23,0.5,24,25,202.5,94,105,203.0,Phoenix,181,203.0,202.5,1.5,1.5,-7,3-09-2014
8798,8798,2014,19.0,24,96.5,35,31,194.5,309,109,400,196.0,Chicago,V,29,25,1.5,27,35,8.5,116,-500,8.0,Detroit,225,196.0,194.5,-8.0,-8.5,-7,3-09-2014
8799,8799,2014,31.0,40,111.5,21,22,221.0,309,114,950,224.0,Sacramento,V,30,30,12.0,29,24,13.5,113,-1500,14.0,LALakers,227,224.0,221.0,-14.0,-13.5,1,3-09-2014
8800,8800,2014,26.0,27,0.5,32,27,211.0,310,112,550,207.0,Atlanta,V,38,36,107.0,25,24,10.5,123,-700,10.0,Orlando,235,207.0,211.0,-10.0,-10.5,-11,3-10-2014
8801,8801,2014,25.0,18,97.5,19,18,187.5,310,80,205,191.5,Portland,V,14,25,5.0,23,26,5.5,88,-245,6.0,Cleveland,168,191.5,187.5,-6.0,-5.5,-8,3-10-2014
8802,8802,2014,26.0,27,1.0,23,24,5.5,310,100,-245,6.0,Boston,V,20,27,97.5,15,24,193.0,86,205,195.0,Philadelphia,186,195.0,193.0,6.0,5.5,14,3-10-2014
8803,8803,2014,29.0,29,94.5,15,26,1.0,310,99,-120,191.0,LAClippers,V,23,24,3.0,33,18,190.0,98,100,3.5,Miami,197,191.0,190.0,-3.5,1.0,1,3-10-2014
8804,8804,2014,15.0,16,99.5,27,21,204.0,310,79,1050,199.5,NewYork,V,32,22,1.5,26,28,13.0,108,-1700,13.5,Dallas,187,199.5,204.0,-13.5,-13.0,-29,3-10-2014
8805,8805,2014,23.0,35,100.5,22,23,201.0,310,103,285,204.5,Denver,V,27,28,6.5,29,23,7.5,107,-335,7.0,SanAntonio,210,204.5,201.0,-7.0,-7.5,-4,3-10-2014
8806,8806,2014,15.0,13,99.0,19,26,190.5,310,73,600,193.0,NewJersey,V,22,24,0.5,24,21,11.0,91,-800,13.0,Houston,164,193.0,190.5,-13.0,-11.0,-18,3-10-2014
8807,8807,2014,24.0,31,107.5,27,25,218.5,311,107,330,218.0,Seattle,V,31,25,5.0,30,28,8.5,114,-400,9.0,Indiana,221,218.0,218.5,-9.0,-8.5,-7,3-11-2014
8808,8808,2014,22.0,22,1.0,33,20,201.0,311,97,240,202.0,Milwaukee,V,26,31,99.5,22,26,6.5,105,-290,7.0,Washington,202,202.0,201.0,-7.0,-6.5,-8,3-11-2014
8809,8809,2014,26.0,24,2.0,27,26,2.5,311,103,-140,2.0,Portland,V,26,28,93.5,25,17,184.5,96,120,189.5,Minnesota,199,189.5,184.5,2.0,2.5,7,3-11-2014
8810,8810,2014,23.0,19,5.5,29,25,4.0,311,96,-175,2.5,Utah,V,25,30,112.0,31,22,214.5,108,155,213.0,Chicago,204,213.0,214.5,2.5,4.0,-12,3-11-2014
8811,8811,2014,22.0,19,1.0,38,32,223.5,311,111,1200,220.0,Memphis,V,41,31,107.5,37,23,14.0,132,-2000,14.0,Phoenix,243,220.0,223.5,-14.0,-14.0,-21,3-11-2014
8812,8812,2014,25.0,27,107.5,25,31,214.0,311,108,900,213.0,Toronto,V,22,36,7.5,25,34,13.0,117,-1400,12.5,LALakers,225,213.0,214.0,-12.5,-13.0,-9,3-11-2014
8813,8813,2014,18.0,14,3.5,27,24,4.5,312,83,-200,5.0,Houston,V,18,15,95.5,24,18,193.0,75,170,197.0,Atlanta,158,197.0,193.0,5.0,4.5,8,3-12-2014
8814,8814,2014,19.0,29,101.5,28,12,207.5,312,88,1500,201.0,LAClippers,V,32,31,4.5,27,20,15.5,110,-3000,15.0,Orlando,198,201.0,207.5,-15.0,-15.5,-22,3-12-2014
8815,8815,2014,26.0,22,93.5,18,17,191.5,312,83,290,191.0,Philadelphia,V,18,24,7.0,25,15,8.0,82,-350,9.0,Detroit,165,191.0,191.5,-9.0,-8.0,1,3-12-2014
8816,8816,2014,24.0,20,98.5,16,22,203.5,312,82,2500,202.5,Seattle,V,34,30,4.0,28,19,18.0,111,-5000,17.5,Boston,193,202.5,203.5,-17.5,-18.0,-29,3-12-2014
8817,8817,2014,24.0,20,3.0,28,19,3.5,312,91,-165,2.0,NewYork,V,24,21,98.0,20,23,196.5,88,145,190.0,Miami,179,190.0,196.5,2.0,3.5,3,3-12-2014
8818,8818,2014,23.0,24,4.5,20,32,3.5,312,99,-160,4.0,Cleveland,V,38,20,97.5,22,24,190.0,104,140,188.5,NewJersey,203,188.5,190.0,4.0,3.5,-5,3-12-2014
8819,8819,2014,40.0,23,5.0,22,29,8.0,312,114,-360,7.5,Utah,V,26,36,109.0,22,26,212.5,110,300,217.5,Milwaukee,224,217.5,212.5,7.5,8.0,4,3-12-2014
8820,8820,2014,23.0,18,2.0,26,8,185.0,312,75,-110,184.5,SanAntonio,V,25,23,92.5,28,24,0.0,100,-110,2.0,NewOrleans,175,184.5,185.0,-2.0,-0.0,-25,3-12-2014
8821,8821,2014,28.0,17,97.5,21,27,200.5,312,93,625,203.0,Charlotte,V,36,31,0.5,30,21,11.0,118,-825,11.0,Dallas,211,203.0,200.5,-11.0,-11.0,-25,3-12-2014
8822,8822,2014,22.0,14,110.5,22,28,226.5,312,86,1500,223.0,Memphis,V,23,23,7.0,38,24,16.5,108,-3000,16.0,Denver,194,223.0,226.5,-16.0,-16.5,-22,3-12-2014
8823,8823,2014,17.0,31,111.0,31,27,224.0,312,106,425,222.5,Toronto,V,35,23,3.0,30,29,9.5,117,-525,8.5,GoldenState,223,222.5,224.0,-8.5,-9.5,-11,3-12-2014
8824,8824,2014,24.0,30,96.5,25,20,192.0,313,99,140,194.0,Cleveland,V,27,19,4.0,34,21,3.5,101,-160,3.5,Washington,200,194.0,192.0,-3.5,-3.5,-2,3-13-2014
8825,8825,2014,27.0,17,2.5,19,22,205.5,313,85,145,204.5,Portland,V,34,24,101.5,14,24,3.5,96,-165,3.0,Sacramento,181,204.5,205.5,-3.0,-3.5,-11,3-13-2014
8826,8826,2014,39.0,23,117.0,22,31,237.0,313,115,285,238.5,GoldenState,V,34,23,6.5,38,28,7.5,123,-335,4.5,Phoenix,238,238.5,237.0,-4.5,-7.5,-8,3-13-2014
8827,8827,2014,33.0,29,105.0,17,31,204.0,314,110,290,204.5,Utah,V,23,26,7.0,25,18,7.5,92,-350,7.5,Boston,202,204.5,204.0,-7.5,-7.5,18,3-14-2014
8828,8828,2014,22.0,26,96.0,23,22,198.0,314,93,460,197.5,LAClippers,V,36,27,1.0,33,21,10.0,117,-560,9.5,Atlanta,210,197.5,198.0,-9.5,-10.0,-24,3-14-2014
8829,8829,2014,25.0,25,10.0,27,26,14.0,314,103,-1900,11.0,Orlando,V,25,26,100.5,23,20,203.5,94,1150,203.0,Miami,197,203.0,203.5,11.0,14.0,9,3-14-2014
8830,8830,2014,26.0,18,86.0,11,25,174.5,314,80,140,179.5,SanAntonio,V,20,23,3.0,22,19,3.0,84,-160,3.5,Detroit,164,179.5,174.5,-3.5,-3.0,-4,3-14-2014
8831,8831,2014,21.0,28,105.0,23,26,1.5,314,98,-125,1.5,LALakers,V,23,23,1.5,34,28,212.5,108,105,208.5,NewOrleans,206,208.5,212.5,1.5,1.5,-10,3-14-2014
8832,8832,2014,23.0,20,96.0,19,18,194.0,314,80,525,195.0,Charlotte,V,18,18,9.0,28,25,10.0,89,-650,12.5,Houston,169,195.0,194.0,-12.5,-10.0,-9,3-14-2014
8833,8833,2014,25.0,18,3.0,27,40,199.0,314,110,140,199.5,Philadelphia,V,26,32,99.0,28,20,3.0,106,-160,3.5,Chicago,216,199.5,199.0,-3.5,-3.0,4,3-14-2014
8834,8834,2014,17.0,29,104.5,17,34,213.0,314,97,1500,212.0,Indiana,V,31,31,3.0,21,33,14.0,116,-3000,12.5,Dallas,213,212.0,213.0,-12.5,-14.0,-19,3-14-2014
8835,8835,2014,23.0,34,2.0,21,27,217.0,314,105,355,219.5,Toronto,V,44,35,107.0,29,29,8.5,137,-425,10.0,Denver,242,219.5,217.0,-10.0,-8.5,-32,3-14-2014
8836,8836,2014,32.0,25,3.0,40,24,3.0,314,121,-150,200.0,Minnesota,V,30,30,100.5,28,28,198.5,116,130,2.5,Seattle,237,200.0,198.5,-2.5,3.0,5,3-14-2014
8837,8837,2014,25.0,30,98.0,23,22,197.0,315,109,700,193.0,LAClippers,V,25,30,7.0,20,25,11.5,119,-1000,13.5,Washington,228,193.0,197.0,-13.5,-11.5,-10,3-15-2014
8838,8838,2014,23.0,22,4.0,28,23,3.5,315,96,-165,3.0,SanAntonio,V,28,25,88.5,30,20,177.5,103,145,182.0,Philadelphia,199,182.0,177.5,3.0,3.5,-7,3-15-2014
8839,8839,2014,18.0,35,109.5,27,31,220.5,315,111,625,221.5,Indiana,V,28,33,3.5,30,31,11.0,122,-825,10.0,Orlando,233,221.5,220.5,-10.0,-11.0,-11,3-15-2014
8840,8840,2014,29.0,28,0.5,29,29,5.0,315,115,-215,4.0,Utah,V,32,18,106.0,31,36,204.0,117,185,204.5,NewJersey,232,204.5,204.0,4.0,5.0,-2,3-15-2014
8841,8841,2014,25.0,28,0.5,22,24,9.0,315,99,-465,8.5,Boston,V,19,16,105.0,17,25,209.5,77,385,204.0,Milwaukee,176,204.0,209.5,8.5,9.0,22,3-15-2014
8842,8842,2014,29.0,24,98.0,21,22,191.5,315,96,400,190.5,Minnesota,V,28,26,5.0,29,24,9.0,107,-500,9.5,Portland,203,190.5,191.5,-9.5,-9.0,-11,3-15-2014
8843,8843,2014,34.0,14,2.5,31,20,228.5,315,99,300,228.0,Sacramento,V,37,42,111.5,22,26,7.5,127,-360,9.0,Phoenix,226,228.0,228.5,-9.0,-7.5,-28,3-15-2014
8844,8844,2014,17.0,24,113.5,25,41,229.5,315,107,1500,229.0,Memphis,V,29,25,5.5,26,30,16.0,110,-3000,15.5,GoldenState,217,229.0,229.5,-15.5,-16.0,-3,3-15-2014
8845,8845,2014,35.0,17,4.0,32,14,16.5,316,98,-4000,14.5,Dallas,V,12,18,93.5,23,20,194.0,73,3000,196.0,Miami,171,196.0,194.0,14.5,16.5,25,3-16-2014
8846,8846,2014,26.0,18,0.5,22,18,186.0,316,84,210,186.0,NewOrleans,V,21,34,93.5,22,28,6.0,105,-250,5.5,Detroit,189,186.0,186.0,-5.5,-6.0,-21,3-16-2014
8847,8847,2014,19.0,21,96.0,23,28,195.0,316,91,320,195.5,Charlotte,V,27,20,2.0,28,23,8.5,98,-400,7.5,Cleveland,189,195.5,195.0,-7.5,-8.5,-7,3-16-2014
8848,8848,2014,21.0,32,102.0,32,24,1.0,316,109,-140,2.0,Atlanta,V,20,29,1.0,30,19,201.0,98,120,202.0,NewYork,207,202.0,201.0,2.0,1.0,11,3-16-2014
8849,8849,2014,23.0,21,3.0,22,26,196.0,316,92,150,197.5,LALakers,V,24,35,97.0,12,33,3.5,104,-170,4.5,Houston,196,197.5,196.0,-4.5,-3.5,-12,3-16-2014
8850,8850,2014,29.0,29,110.0,27,31,227.0,316,116,1600,225.5,Seattle,V,48,36,2.5,43,41,15.0,168,-2300,17.0,Denver,284,225.5,227.0,-17.0,-15.0,-52,3-16-2014
8851,8851,2014,23.0,26,105.0,24,27,212.0,316,100,190,213.0,Toronto,V,32,21,2.0,23,30,5.5,106,-230,3.5,Sacramento,206,213.0,212.0,-3.5,-5.5,-6,3-16-2014
8852,8852,2014,32.0,24,107.5,23,19,214.5,317,98,290,215.0,NewYork,V,38,22,3.5,21,29,7.5,110,-340,7.0,Indiana,208,215.0,214.5,-7.0,-7.5,-12,3-17-2014
8853,8853,2014,29.0,25,103.0,30,21,200.5,317,105,185,202.0,Atlanta,V,24,29,4.0,24,19,5.0,96,-215,7.0,Washington,201,202.0,200.5,-7.0,-5.0,9,3-17-2014
8854,8854,2014,23.0,22,101.0,27,18,202.5,317,90,240,205.0,Cleveland,V,20,20,7.0,33,31,6.5,104,-290,7.5,Orlando,194,205.0,202.5,-7.5,-6.5,-14,3-17-2014
8855,8855,2014,23.0,21,95.5,22,24,196.5,317,90,250,194.0,LAClippers,V,23,24,3.5,21,31,7.0,99,-300,5.0,Minnesota,189,194.0,196.5,-5.0,-7.0,-9,3-17-2014
8856,8856,2014,24.0,23,102.5,17,16,3.0,317,80,-150,2.0,Charlotte,V,21,21,0.5,30,26,206.0,98,130,210.0,Memphis,178,210.0,206.0,2.0,3.0,-18,3-17-2014
8857,8857,2014,27.0,23,104.0,34,13,205.0,317,97,160,199.5,Chicago,V,27,24,2.5,24,33,4.0,108,-190,5.5,NewOrleans,205,199.5,205.0,-5.5,-4.0,-11,3-17-2014
8858,8858,2014,11.0,32,1.0,25,25,177.0,317,93,175,177.0,Boston,V,28,25,92.0,17,21,5.0,91,-205,3.0,SanAntonio,184,177.0,177.0,-3.0,-5.0,2,3-17-2014
8859,8859,2014,16.0,22,104.5,27,14,213.0,317,79,1100,218.0,Toronto,V,16,31,5.5,18,31,13.5,96,-1800,13.5,Utah,175,218.0,213.0,-13.5,-13.5,-17,3-17-2014
8860,8860,2014,25.0,26,4.0,38,31,212.0,318,120,170,209.0,Denver,V,34,39,104.0,27,36,4.5,136,-200,6.0,Detroit,256,209.0,212.0,-6.0,-4.5,-16,3-18-2014
8861,8861,2014,24.0,20,100.5,28,40,201.5,318,112,400,197.5,Miami,V,26,24,3.5,27,29,9.0,106,-500,9.5,Milwaukee,218,197.5,201.5,-9.5,-9.0,6,3-18-2014
8862,8862,2014,26.0,8,2.5,34,28,200.5,318,96,230,202.0,NewJersey,V,29,29,104.5,21,33,6.5,112,-270,5.0,Chicago,208,202.0,200.5,-5.0,-6.5,-16,3-18-2014
8863,8863,2014,28.0,31,104.5,18,25,211.0,318,102,235,205.5,LALakers,V,21,17,8.0,27,35,6.0,100,-275,5.0,Dallas,202,205.5,211.0,-5.0,-6.0,2,3-18-2014
8864,8864,2014,21.0,19,90.5,32,22,179.5,318,94,155,182.0,Boston,V,22,18,3.0,16,18,4.5,74,-175,5.0,Houston,168,182.0,179.5,-5.0,-4.5,20,3-18-2014
8865,8865,2014,31.0,26,2.5,25,23,2.0,318,105,-135,1.0,GoldenState,V,29,32,114.0,40,21,228.5,122,115,229.0,Sacramento,227,229.0,228.5,1.0,2.0,-17,3-18-2014
8866,8866,2014,28.0,29,103.0,30,24,3.0,318,111,-160,3.5,Phoenix,V,27,22,1.5,27,22,210.5,98,140,209.0,Portland,209,209.0,210.5,3.5,3.0,13,3-18-2014
8867,8867,2014,31.0,27,0.5,35,20,223.0,319,113,135,218.0,Denver,V,34,31,111.5,27,23,3.0,115,-155,2.0,Philadelphia,228,218.0,223.0,-2.0,-3.0,-2,3-19-2014
8868,8868,2014,20.0,16,105.5,31,20,206.5,319,87,275,210.5,Washington,V,26,17,2.0,22,21,7.0,86,-325,7.5,Orlando,173,210.5,206.5,-7.5,-7.0,1,3-19-2014
8869,8869,2014,16.0,10,95.0,19,9,198.5,319,54,2500,201.5,Miami,V,29,29,5.0,20,18,18.5,96,-5000,15.0,Toronto,150,201.5,198.5,-15.0,-18.5,-42,3-19-2014
8870,8870,2014,28.0,25,106.0,15,27,213.5,319,95,145,211.5,Charlotte,V,25,21,3.5,29,27,3.5,102,-165,6.0,Indiana,197,211.5,213.5,-6.0,-3.5,-7,3-19-2014
8871,8871,2014,35.0,35,104.0,20,27,197.5,319,117,-110,199.0,Atlanta,V,37,23,3.0,34,31,0.0,125,-110,2.5,NewJersey,242,199.0,197.5,-2.5,-0.0,-8,3-19-2014
8872,8872,2014,28.0,24,101.5,16,26,202.5,319,94,255,205.0,Memphis,V,23,15,7.5,24,36,7.0,98,-305,7.0,Minnesota,192,205.0,202.5,-7.0,-7.0,-4,3-19-2014
8873,8873,2014,24.0,20,94.0,15,10,187.0,319,69,230,188.0,Houston,V,16,23,6.5,20,31,6.0,90,-270,3.0,NewOrleans,159,188.0,187.0,-3.0,-6.0,-21,3-19-2014
8874,8874,2014,25.0,13,1.5,19,16,183.0,319,73,110,185.0,Detroit,V,22,23,91.0,18,26,1.5,89,-130,1.0,Cleveland,162,185.0,183.0,-1.0,-1.5,-16,3-19-2014
8875,8875,2014,34.0,30,4.0,20,26,12.0,319,110,-1200,10.5,Phoenix,V,23,32,111.0,23,20,228.0,98,800,227.0,Seattle,208,227.0,228.0,10.5,12.0,12,3-19-2014
8876,8876,2014,37.0,27,108.0,28,24,9.0,319,116,-500,9.0,GoldenState,V,26,20,0.5,28,26,219.0,100,400,218.5,LAClippers,216,218.5,219.0,9.0,9.0,16,3-19-2014
8877,8877,2014,22.0,33,94.0,31,16,5.0,320,102,-215,4.5,SanAntonio,V,23,14,2.5,27,16,189.5,80,185,188.5,Chicago,182,188.5,189.5,4.5,5.0,22,3-20-2014
8878,8878,2014,24.0,22,96.0,20,28,189.0,320,94,145,189.0,Boston,V,29,19,1.5,22,20,3.5,90,-165,3.0,Dallas,184,189.0,189.0,-3.0,-3.5,4,3-20-2014
8879,8879,2014,38.0,22,107.5,21,25,216.5,320,106,220,217.0,LALakers,V,18,27,7.5,24,26,6.0,95,-260,5.5,Utah,201,217.0,216.5,-5.5,-6.0,11,3-20-2014
8880,8880,2014,27.0,22,2.0,33,31,210.5,321,113,210,212.0,Minnesota,V,35,31,104.5,27,31,6.0,124,-250,7.0,Indiana,237,212.0,210.5,-7.0,-6.0,-11,3-21-2014
8881,8881,2014,19.0,16,2.5,25,35,205.5,321,95,220,205.5,Philadelphia,V,33,25,101.5,30,25,6.5,113,-260,6.0,Orlando,208,205.5,205.5,-6.0,-6.5,-18,3-21-2014
8882,8882,2014,35.0,34,101.0,23,28,200.5,321,120,110,204.5,Memphis,V,28,22,4.5,40,16,1.5,106,-130,4.0,NewYork,226,204.5,200.5,-4.0,-1.5,14,3-21-2014
8883,8883,2014,26.0,26,4.0,35,16,13.5,321,103,-1800,10.5,Washington,V,20,19,96.0,23,24,189.5,86,1100,187.5,Miami,189,187.5,189.5,10.5,13.5,17,3-21-2014
8884,8884,2014,33.0,34,112.0,26,32,5.0,321,125,-215,3.5,Denver,V,25,30,1.0,35,24,226.0,114,185,224.0,NewJersey,239,224.0,226.0,3.5,5.0,11,3-21-2014
8885,8885,2014,25.0,17,96.5,25,16,191.5,321,83,170,191.5,Toronto,V,24,21,1.5,18,27,4.5,90,-200,5.0,Cleveland,173,191.5,191.5,-5.0,-4.5,-7,3-21-2014
8886,8886,2014,19.0,28,96.5,21,21,195.5,321,89,700,192.0,Sacramento,V,23,31,3.5,25,23,10.5,102,-1000,12.0,SanAntonio,191,192.0,195.5,-12.0,-10.5,-13,3-21-2014
8887,8887,2014,24.0,33,94.5,18,27,190.5,321,102,850,192.0,LAClippers,V,32,25,9.5,30,20,13.5,107,-1300,11.0,Portland,209,192.0,190.5,-11.0,-13.5,-5,3-21-2014
8888,8888,2014,21.0,33,106.5,22,29,220.5,321,105,2000,222.5,Seattle,V,34,28,8.0,31,37,16.5,130,-4000,16.0,LALakers,235,222.5,220.5,-16.0,-16.5,-25,3-21-2014
8889,8889,2014,26.0,26,105.5,23,34,207.0,321,109,155,208.0,Houston,V,29,21,4.0,23,33,4.0,106,-175,2.0,GoldenState,215,208.0,207.0,-2.0,-4.0,3,3-21-2014
8890,8890,2014,17.0,28,0.0,22,23,211.0,322,90,-115,1.5,Orlando,V,27,17,105.5,19,35,0.0,98,-105,213.0,Atlanta,188,213.0,211.0,1.5,-0.0,-8,3-22-2014
8891,8891,2014,17.0,22,96.0,25,18,192.5,322,82,3000,193.0,Miami,V,16,30,9.0,27,21,18.0,94,-6000,16.0,Charlotte,176,193.0,192.5,-16.0,-18.0,-12,3-22-2014
8892,8892,2014,19.0,23,105.5,33,12,202.0,322,87,335,199.5,NewJersey,V,23,26,2.5,19,23,8.5,91,-405,8.5,Philadelphia,178,199.5,202.0,-8.5,-8.5,-4,3-22-2014
8893,8893,2014,36.0,29,97.0,24,17,191.0,322,106,110,187.0,Boston,V,23,32,3.5,26,32,2.0,113,-130,1.5,NewOrleans,219,187.0,191.0,-1.5,-2.0,-7,3-22-2014
8894,8894,2014,24.0,32,97.5,21,16,197.0,322,93,400,198.5,NewYork,V,42,27,1.5,25,20,9.5,114,-500,8.0,Minnesota,207,198.5,197.0,-8.0,-9.5,-21,3-22-2014
8895,8895,2014,29.0,27,2.5,31,24,210.0,322,111,100,3.0,Sacramento,V,40,27,105.0,27,23,1.0,117,-120,215.0,Memphis,228,215.0,210.0,3.0,-1.0,-6,3-22-2014
8896,8896,2014,27.0,28,109.5,18,35,218.0,322,108,275,218.0,Indiana,V,28,27,4.0,29,17,7.0,101,-325,5.5,Chicago,209,218.0,218.0,-5.5,-7.0,7,3-22-2014
8897,8897,2014,14.0,32,3.0,21,31,4.5,322,98,-190,5.0,Cleveland,V,29,17,102.0,32,30,203.5,108,160,200.0,Milwaukee,206,200.0,203.5,5.0,4.5,-10,3-22-2014
