Season,1st,2nd,2H,3rd,4th,Close,Date,Final,ML,Open,Rot,Team,VH
2013,33,30,107.5,32,24,215.5,1102,119,365,217,723,LALakers,V
2013,20,30,9,17,31,8,1102,98,-435,10,724,Phoenix,H
2013,27,34,104.5,29,24,211,1102,114,105,209,725,GoldenState,V
2013,35,26,1.5,31,28,1.5,1102,120,-125,2,726,LAClippers,H
2013,17,21,1.5,29,26,3,1103,93,-150,2.5,501,NewJersey,V
2013,19,15,94.5,23,31,186.5,1103,88,130,186.5,502,Philadelphia,H
2013,19,31,100.5,14,30,197.5,1103,94,110,199,503,Orlando,V
2013,18,24,2.5,25,15,1,1103,82,-130,2,504,Washington,H
2013,40,32,107,22,27,211.5,1103,121,180,211.5,505,Indiana,V
2013,31,30,5.5,26,24,5.5,1103,111,-220,4.5,506,Memphis,H
2013,19,16,1.5,13,24,4,1103,72,-175,2.5,507,Chicago,V
2013,20,12,95,24,22,193,1103,78,155,193.5,508,Milwaukee,H
2013,12,19,pk,15,34,203,1103,80,700,203.5,509,Portland,V
2013,25,21,100.5,16,27,11.5,1103,89,-1000,12,510,Houston,H
2013,25,31,pk,27,19,189,1103,102,1500,189.5,511,Sacramento,V
2013,37,36,93,28,22,15.5,1103,123,-3000,14.5,512,Dallas,H
2013,28,18,pk,35,29,215.5,1103,110,425,212.5,513,GoldenState,V
2013,29,36,105.5,29,39,9.5,1103,133,-550,8.5,514,Utah,H
2013,23,15,95.5,28,12,194,1104,98,105,192,701,Boston,V
2013,14,17,2.5,24,23,1.5,1104,95,-125,2,702,Toronto,H
2013,21,31,101.5,24,25,208,1104,101,250,209.5,703,Seattle,V
2013,25,27,4.5,26,37,6.5,1104,115,-300,6,704,LAClippers,H
2013,28,22,96.5,23,20,193,1104,93,355,192.5,705,Minnesota,V
2013,21,33,4,21,22,9,1104,97,-425,10,706,NewYork,H
2013,27,28,93.5,20,15,186.5,1104,90,140,186,707,Charlotte,V
2013,27,21,3.5,15,25,3.5,1104,88,-160,3,708,Miami,H
2013,19,29,97,21,22,191,1104,91,290,188.5,709,Atlanta,V
2013,24,21,6.5,15,32,8,1104,92,-350,8.5,710,Detroit,H
2013,14,34,104.5,25,20,214.5,1104,93,185,216,711,NewOrleans,V
2013,21,28,3,20,19,5,1104,88,-215,6.5,712,Denver,H
2013,22,23,99.5,19,28,205,1104,92,290,208.5,713,Cleveland,V
2013,21,17,5.5,31,34,7.5,1104,103,-350,8,714,Phoenix,H
2013,21,30,106,31,27,205.5,1104,109,-105,2,715,Utah,V
2013,25,21,2,35,38,1,1104,119,-115,202,716,LALakers,H
2013,29,22,95.5,24,23,189.5,1105,98,170,190,501,Houston,V
2013,24,26,3,27,30,4.5,1105,107,-200,5,502,Dallas,H
2013,29,30,101,29,27,4,1106,115,-195,4,701,Phoenix,V
2013,21,16,3.5,24,22,207,1106,83,165,210,702,Charlotte,H
2013,19,22,95,16,25,188.5,1106,82,160,190.5,703,Atlanta,V
2013,22,23,1,24,18,4,1106,87,-190,4.5,704,NewJersey,H
2013,37,29,105,26,20,3,1106,112,-160,2.5,705,Denver,V
2013,32,28,pk,22,37,211,1106,119,140,213,706,NewYork,H
2013,26,30,2,32,23,6.5,1106,111,-300,7,707,Orlando,V
2013,22,28,93.5,24,29,186.5,1106,103,250,190,708,Minnesota,H
2013,23,25,5,16,21,3,1106,85,-160,191,709,Toronto,V
2013,37,26,95,25,24,190,1106,112,140,pk,710,Milwaukee,H
2013,19,13,4,24,25,2,1106,81,-135,185,711,SanAntonio,V
2013,18,27,91.5,19,25,183.5,1106,89,115,pk,712,Houston,H
2013,26,31,97.5,18,22,193,1106,97,335,193,713,LAClippers,V
2013,26,26,8,22,17,8.5,1106,91,-405,7,714,Chicago,H
2013,25,36,101.5,17,20,208,1106,98,110,204,715,Seattle,V
2013,26,22,4.5,24,32,2,1106,104,-130,3,716,Sacramento,H
2013,29,25,105,26,28,209.5,1106,108,115,1,717,Cleveland,V
2013,23,31,1.5,27,23,2,1106,104,-135,209,718,GoldenState,H
2013,32,25,104,32,29,205.5,1106,118,135,207,719,NewOrleans,V
2013,22,33,3,25,24,3,1106,104,-155,3.5,720,LALakers,H
2013,31,21,95.5,26,27,191.5,1107,105,170,186.5,501,Orlando,V
2013,23,24,3.5,27,22,4,1107,96,-200,3,502,Toronto,H
2013,27,20,5,29,20,5,1107,96,-230,5.5,503,Phoenix,V
2013,32,23,103.5,25,25,207,1107,105,190,208.5,504,Atlanta,H
2013,24,31,102,32,17,207.5,1107,104,240,200.5,505,LAClippers,V
2013,25,33,3.5,14,17,6.5,1107,89,-290,5,506,Indiana,H
2013,14,18,3,15,16,189,1107,63,165,190,507,Charlotte,V
2013,23,26,93.5,21,24,4,1107,94,-195,3.5,508,Philadelphia,H
2013,22,16,5.5,28,27,202.5,1107,93,245,203,509,Denver,V
2013,38,39,99.5,26,16,6.5,1107,119,-295,5.5,510,Boston,H
2013,21,17,88.5,20,20,180.5,1107,78,800,185.5,511,Miami,V
2013,23,16,7.5,26,23,11.5,1107,88,-1200,10.5,512,SanAntonio,H
2013,26,22,98,19,34,194.5,1107,101,400,196,513,Cleveland,V
2013,29,23,4.5,20,31,9,1107,103,-500,8,514,Utah,H
2013,27,22,2,38,18,218.5,1107,105,-110,219.5,515,Memphis,V
2013,24,33,107,24,17,pk,1107,98,-110,1.5,516,Seattle,H
2013,23,26,100.5,18,23,2.5,1107,90,-145,2.5,517,NewOrleans,V
2013,26,18,pk,32,17,201.5,1107,93,125,202,518,Portland,H
2013,27,14,98,17,27,190,1108,85,235,194,701,Washington,V
2013,15,21,6,21,30,6,1108,87,-275,6,702,NewJersey,H
2013,23,22,1.5,30,18,182,1108,93,100,184,703,Detroit,V
2013,29,22,90,27,19,1,1108,97,-120,1.5,704,Chicago,H
2013,27,30,6.5,34,29,7.5,1108,120,-325,7.5,705,Dallas,V
2013,27,34,108.5,25,29,216,1108,115,275,213.5,706,GoldenState,H
2013,24,23,94.5,24,34,2,1109,105,-130,188,501,Toronto,V
2013,19,20,1.5,29,35,187.5,1109,103,110,1,502,Philadelphia,H
2013,27,16,97,30,14,195,1109,87,105,194.5,503,Indiana,V
2013,24,16,1.5,25,31,1.5,1109,96,-125,3,504,Charlotte,H
2013,19,22,97.5,20,22,193,1109,83,360,194,505,Atlanta,V
2013,24,31,pk,19,32,8.5,1109,106,-430,7,506,Boston,H
2013,28,20,99.5,29,35,201.5,1109,112,-105,1,507,Orlando,V
2013,28,21,pk,24,29,1,1109,102,-115,198.5,508,NewYork,H
2013,27,28,7,24,27,8,1109,106,-375,8.5,509,Phoenix,V
2013,37,23,97.5,24,17,195.5,1109,101,315,201,510,Miami,H
2013,21,21,94,14,23,191.5,1109,79,315,192,511,LAClippers,V
2013,31,28,pk,24,20,8,1109,103,-375,7.5,512,Detroit,H
2013,23,29,94,29,16,3.5,1109,97,-165,3.5,513,SanAntonio,V
2013,24,21,1,18,22,186,1109,85,145,188,514,NewOrleans,H
2013,28,32,106.5,33,25,2,1109,118,-130,3,515,Denver,V
2013,26,25,1.5,11,30,209.5,1109,92,110,210.5,516,Washington,H
2013,25,16,94,29,18,188.5,1109,88,395,191,517,Milwaukee,V
2013,24,26,2.5,28,26,9,1109,104,-475,9.5,518,Houston,H
2013,26,35,104.5,15,22,208.5,1109,98,120,208,519,Memphis,V
2013,23,26,4,25,36,2.5,1109,110,-140,1,520,Portland,H
2013,28,24,1.5,26,25,6.5,1109,103,-290,7,521,Utah,V
2013,25,21,106,29,26,211.5,1109,101,240,210.5,522,Seattle,H
2013,28,22,103,19,24,204,1109,93,600,201,523,Minnesota,V
2013,30,26,5.5,27,24,11,1109,107,-800,11,524,LALakers,H
2013,23,25,3,21,24,5.5,1109,93,-245,6.5,525,Cleveland,V
2013,21,27,97,22,21,192.5,1109,91,205,194.5,526,Sacramento,H
2013,31,25,4,26,31,1.5,1110,113,-125,210.5,701,Denver,V
2013,46,28,103,14,18,212,1110,106,105,pk,702,Indiana,H
2013,34,25,102.5,26,21,1.5,1110,106,-125,205.5,703,Phoenix,V
2013,27,16,4,23,30,209,1110,96,105,pk,704,Orlando,H
2013,26,33,95,28,25,3,1110,112,-150,186,705,Boston,V
2013,27,25,pk,14,35,182.5,1110,101,130,2,706,NewJersey,H
2013,17,24,93,36,24,189.5,1110,101,220,191,707,Toronto,V
2013,13,17,6,13,28,6.5,1110,71,-260,5.5,708,Chicago,H
2013,30,19,107.5,22,23,216,1110,94,475,219,709,Memphis,V
2013,36,28,2,25,29,10,1110,118,-600,11,710,Utah,H
2013,19,20,93.5,34,20,193,1110,93,170,193.5,711,Minnesota,V
2013,16,26,2,31,27,4.5,1110,100,-200,4.5,712,Sacramento,H
2013,22,18,8,17,25,7.5,1110,82,-350,8,713,Dallas,V
2013,28,21,100,21,21,201.5,1110,91,290,202.5,714,Portland,H
2013,26,25,100,27,23,192.5,1111,101,190,195.5,501,Washington,V
2013,23,17,5,25,25,5.5,1111,90,-230,5,502,Atlanta,H
2013,14,21,6,25,25,6.5,1111,85,-275,5.5,503,Houston,V
2013,15,25,94.5,25,17,186,1111,82,235,187.5,504,Charlotte,H
2013,23,28,95,26,16,3,1111,93,-150,2,505,NewOrleans,V
2013,24,13,2.5,17,18,190.5,1111,72,130,192.5,506,Philadelphia,H
2013,25,12,93.5,15,23,192,1111,75,130,196,507,Miami,V
2013,20,19,1,19,14,3,1111,72,-150,4,508,NewYork,H
2013,24,14,1.5,23,27,186.5,1111,88,550,185,509,Milwaukee,V
2013,36,29,93.5,26,22,10.5,1111,113,-700,10.5,510,SanAntonio,H
2013,35,29,96,17,26,6.5,1111,107,-275,6.5,511,Detroit,V
2013,20,32,1,21,30,196,1111,103,235,199,512,Seattle,H
2013,23,27,95,22,31,1,1111,103,-110,196,513,Cleveland,V
2013,19,25,1.5,31,20,192,1111,95,-110,pk,514,LAClippers,H
2013,26,23,92.5,16,19,2,1112,84,-130,189,701,NewOrleans,V
2013,21,16,3,30,15,184.5,1112,82,110,2,702,NewJersey,H
2013,18,25,pk,25,32,208,1112,100,285,205.5,703,Cleveland,V
2013,21,37,101.5,30,34,7.5,1112,122,-335,6.5,704,Denver,H
2013,18,24,101,34,17,206,1112,93,1050,204.5,705,Sacramento,V
2013,35,30,1.5,24,28,14,1112,117,-1700,13.5,706,Utah,H
2013,14,22,99.5,20,20,209,1113,76,525,209.5,501,Seattle,V
2013,28,21,3,36,18,10.5,1113,103,-650,10.5,502,Orlando,H
2013,12,23,pk,12,29,178,1113,76,105,181,503,Miami,V
2013,17,23,88.5,31,20,1.5,1113,91,-125,2,504,Charlotte,H
2013,26,26,1.5,24,25,7,1113,101,-300,6,505,Boston,V
2013,24,19,97.5,22,21,198,1113,86,250,197.5,506,Indiana,H
2013,28,25,2.5,26,20,6.5,1113,99,-270,6.5,507,Houston,V
2013,25,24,101,31,25,201.5,1113,105,230,198.5,508,Memphis,H
2013,22,28,96.5,18,16,192.5,1113,84,600,190.5,509,Philadelphia,V
2013,19,24,10.5,33,23,11,1113,99,-800,12,510,Dallas,H
2013,15,23,1,24,30,199,1113,92,305,198.5,511,LALakers,V
2013,21,33,98,25,28,8,1113,107,-365,8.5,512,SanAntonio,H
2013,29,22,103,21,30,210.5,1113,102,900,207,513,NewYork,V
2013,34,29,4.5,24,26,13,1113,113,-1400,11,514,Phoenix,H
2013,27,26,2.5,21,20,5,1113,94,-230,4.5,515,Detroit,V
2013,22,28,94.5,24,28,190,1113,102,190,189,516,Portland,H
2013,15,26,2,25,24,200.5,1114,90,200,201.5,701,Indiana,V
2013,28,28,99,27,20,5.5,1114,103,-240,6,702,Washington,H
2013,28,27,96.5,26,27,190.5,1114,117,130,194.5,703,Orlando,V
2013,29,27,2,23,29,3,1114,116,-150,4.5,704,Cleveland,H
2013,18,21,104.5,25,28,204,1114,92,-110,203,705,Utah,V
2013,22,14,pk,23,29,pk,1114,88,-110,1,706,Toronto,H
2013,22,26,1.5,26,35,188,1114,109,200,187.5,707,Charlotte,V
2013,37,26,93.5,18,36,5.5,1114,117,-240,5,708,Atlanta,H
2013,30,31,92.5,19,24,191.5,1114,104,240,193.5,709,Seattle,V
2013,25,16,7,27,27,7,1114,95,-290,6,710,Miami,H
2013,23,11,93.5,20,15,181,1114,69,525,184.5,711,NewJersey,V
2013,17,19,6,26,29,10,1114,91,-650,9.5,712,Boston,H
2013,21,27,96,21,34,190.5,1114,103,110,194,713,Sacramento,V
2013,21,24,1.5,26,37,2,1114,108,-130,3,714,Minnesota,H
2013,18,23,101,30,28,206.5,1114,99,220,205,715,Memphis,V
2013,22,25,2,31,24,6.5,1114,102,-260,6,716,Milwaukee,H
2013,20,23,93,22,11,187.5,1114,76,370,187.5,717,Philadelphia,V
2013,26,17,5.5,30,22,8.5,1114,95,-450,8.5,718,NewOrleans,H
2013,20,18,105,23,32,212,1114,93,550,211.5,719,Portland,V
2013,25,27,2.5,26,32,11,1114,110,-700,10,720,Denver,H
2013,25,36,100.5,14,18,199.5,1114,93,240,199,721,LALakers,V
2013,22,27,6,22,19,6.5,1114,90,-290,7.5,722,Houston,H
2013,17,27,99,9,28,200.5,1114,81,275,200,723,NewYork,V
2013,18,23,5.5,22,21,7.5,1114,84,-325,7,724,LAClippers,H
2013,25,26,3.5,31,29,1,1114,111,-120,3,725,Detroit,V
2013,40,24,100.5,21,19,211,1114,104,100,207,726,GoldenState,H
2013,18,22,5,30,22,189.5,1115,92,105,186.5,501,SanAntonio,V
2013,33,26,94,21,25,1.5,1115,105,-125,3,502,Dallas,H
2013,22,24,102,29,27,204,1115,102,355,203,503,Chicago,V
2013,26,30,1.5,19,37,8.5,1115,112,-425,7.5,504,Phoenix,H
2013,21,24,93,28,15,184,1116,88,130,186,701,Portland,V
2013,14,13,5,29,36,3,1116,92,-150,3,702,Philadelphia,H
2013,30,26,98.5,18,27,195.5,1116,101,285,193.5,703,Indiana,V
2013,22,31,5.5,28,29,7.5,1116,110,-335,8.5,704,Toronto,H
2013,24,22,93,19,26,183,1116,91,525,184,705,Miami,V
2013,24,28,4.5,24,16,10,1116,92,-650,10.5,706,Boston,H
2013,25,20,94,24,26,3.5,1116,95,-170,3.5,707,Orlando,V
2013,10,22,2,27,11,186,1116,70,150,184,708,NewJersey,H
2013,24,19,103,31,20,199.5,1116,94,105,2,709,Utah,V
2013,19,20,1,29,31,1.5,1116,99,-125,203,710,Cleveland,H
2013,26,32,100.5,26,23,204.5,1116,126,235,206,711,Seattle,V
2013,23,22,5.5,37,25,6,1116,123,-275,7.5,712,Atlanta,H
2013,24,22,90,18,20,177.5,1116,84,400,181,713,Houston,V
2013,25,24,5,20,21,9,1116,90,-500,8.5,714,SanAntonio,H
2013,32,30,pk,19,33,3,1116,120,-160,3.5,715,NewOrleans,V
2013,20,38,99.5,26,30,204.5,1116,118,140,202,716,Memphis,H
2013,32,15,5,24,34,3.5,1116,105,-170,2.5,717,Washington,V
2013,24,27,99.5,23,15,191.5,1116,89,150,194.5,718,Minnesota,H
2013,31,16,1,26,24,198.5,1116,115,150,199,719,NewYork,V
2013,28,29,98.5,25,15,3.5,1116,119,-170,3,720,Sacramento,H
2013,20,26,98,22,23,198.5,1116,91,155,201,721,Detroit,V
2013,29,19,2,14,41,4,1116,103,-175,3.5,722,LALakers,H
2013,26,29,pk,32,18,219.5,1116,105,210,216,723,LAClippers,V
2013,34,30,106,32,26,5.5,1116,122,-250,3.5,724,GoldenState,H
2013,15,23,1,25,27,190,1117,90,175,195,501,Portland,V
2013,22,25,97.5,30,32,4.5,1117,109,-205,5.5,502,Washington,H
2013,22,27,99,21,14,199.5,1117,84,300,196.5,503,Seattle,V
2013,22,25,6,30,23,8,1117,100,-360,7.5,504,Charlotte,H
2013,17,29,6,26,25,5,1117,97,-230,6,505,Utah,V
2013,31,34,107,30,22,204.5,1117,117,190,203,506,Indiana,H
2013,18,27,88,18,28,3,1117,91,-155,180,507,Miami,V
2013,23,12,1.5,26,26,174,1117,87,135,2,508,NewJersey,H
2013,25,17,2,32,26,4,1117,100,-190,5.5,509,NewOrleans,V
2013,21,19,91,21,21,188,1117,82,160,190,510,Minnesota,H
2013,24,22,98.5,24,26,196.5,1117,96,285,198.5,511,Atlanta,V
2013,23,34,1,19,29,7.5,1117,105,-335,8,512,Milwaukee,H
2013,29,24,105,25,27,213,1117,105,950,210,513,Memphis,V
2013,27,27,9,28,26,14,1117,108,-1500,12.5,514,Dallas,H
2013,37,32,98,25,21,5.5,1117,115,-250,4.5,515,Phoenix,V
2013,30,27,1.5,19,29,196,1117,105,210,198,516,Houston,H
2013,22,18,102.5,16,27,213.5,1117,83,850,216,517,NewYork,V
2013,30,28,3,26,31,14,1117,115,-1300,12.5,518,Denver,H
2013,29,22,92.5,19,22,3,1117,92,-160,1.5,519,Chicago,V
2013,16,24,1.5,19,14,187,1117,73,140,191,520,LAClippers,H
2013,32,26,109,22,26,219.5,1118,106,220,217.5,701,GoldenState,V
2013,29,32,3.5,27,12,6.5,1118,100,-260,5,702,Toronto,H
2013,17,24,5.5,35,26,1,1118,102,-120,189,703,Boston,V
2013,28,30,94.5,25,21,187.5,1118,104,100,pk,704,Orlando,H
2013,31,27,1,14,23,4.5,1118,95,-205,5,705,Detroit,V
2013,22,30,97,23,30,195.5,1118,105,175,193,706,Sacramento,H
2013,21,25,100.5,14,18,198,1118,78,190,195.5,707,Chicago,V
2013,16,29,4,30,31,5.5,1118,106,-230,4.5,708,LALakers,H
2013,23,13,97.5,25,31,190.5,1119,92,190,187,501,Portland,V
2013,24,16,2.5,23,38,5.5,1119,101,-230,5,502,Charlotte,H
2013,24,29,2,24,31,218.5,1119,108,195,218,503,Seattle,V
2013,38,30,105.5,34,23,5.5,1119,125,-235,6,504,Memphis,H
2013,33,20,92.5,17,25,186,1119,95,100,188,505,Orlando,V
2013,17,26,3,25,20,1,1119,88,-120,pk,506,NewOrleans,H
2013,17,24,99,17,17,191,1119,75,550,190.5,507,NewJersey,V
2013,30,21,3.5,32,19,11,1119,102,-700,11,508,Utah,H
2013,24,20,3,24,33,183.5,1120,101,190,191,701,Philadelphia,V
2013,26,34,93.5,38,18,5,1120,116,-230,6,702,Washington,H
2013,21,28,97,35,27,193.5,1120,111,240,194.5,703,Milwaukee,V
2013,31,22,3,27,27,6.5,1120,107,-290,6.5,704,Cleveland,H
2013,37,34,102.5,33,30,1.5,1120,134,-125,2,705,LALakers,V
2013,35,28,1.5,27,24,207.5,1120,114,105,207,706,Indiana,H
2013,29,32,94.5,22,12,6,1120,95,-250,5.5,707,SanAntonio,V
2013,20,24,2,21,18,190,1120,83,210,190.5,708,Atlanta,H
2013,31,29,104.5,17,31,1,1120,108,-120,219,709,GoldenState,V
2013,24,23,3,15,20,220,1120,82,100,pk,710,NewYork,H
2013,31,24,97.5,17,27,197,1120,99,355,196.5,711,Toronto,V
2013,19,22,9,38,26,8.5,1120,105,-425,9.5,712,Dallas,H
2013,25,28,2,16,22,201.5,1120,91,370,203.5,713,Chicago,V
2013,36,36,101,22,18,8.5,1120,112,-450,6,714,Denver,H
2013,27,28,2,31,14,7.5,1120,100,-330,6.5,715,Phoenix,V
2013,26,21,106,27,24,218,1120,98,280,212,716,Sacramento,H
2013,26,18,99.5,35,25,192.5,1121,114,250,192,501,Washington,V
2013,20,26,4,32,26,7,1121,111,-300,4.5,502,Charlotte,H
2013,16,21,103,27,18,214,1121,82,620,214,503,GoldenState,V
2013,25,25,2,31,24,11,1121,105,-820,9,504,Boston,H
2013,25,22,95,15,38,190,1121,100,120,193.5,505,Dallas,V
2013,30,16,2,28,20,2.5,1121,94,-140,1.5,506,Houston,H
2013,21,16,93.5,19,26,187.5,1121,82,360,190,507,Atlanta,V
2013,24,19,3,23,13,8,1121,79,-430,7.5,508,Miami,H
2013,23,31,97,28,23,199,1121,105,275,196,509,Indiana,V
2013,29,26,4.5,17,21,7.5,1121,93,-325,7,510,NewOrleans,H
2013,19,27,103.5,22,27,211.5,1121,95,155,212,511,Toronto,V
2013,23,21,4,24,21,4,1121,89,-175,1,512,Memphis,H
2013,24,22,2,26,25,5,1121,97,-230,4.5,513,Cleveland,V
2013,25,17,96.5,22,22,191.5,1121,86,190,193,514,Minnesota,H
2013,24,23,1.5,33,23,2,1121,103,-135,203,515,LALakers,V
2013,17,29,103,29,35,208,1121,110,115,pk,516,Milwaukee,H
2013,23,22,94.5,16,25,192.5,1121,86,600,191.5,517,NewYork,V
2013,36,19,3,23,20,10.5,1121,98,-800,11,518,Detroit,H
2013,34,30,94.5,26,20,187.5,1121,110,225,190.5,519,Orlando,V
2013,30,29,6.5,34,35,6,1121,128,-265,6,520,SanAntonio,H
2013,38,25,108,19,29,216,1121,111,1000,218.5,521,Sacramento,V
2013,47,33,3,30,17,14,1121,127,-1600,13,522,Phoenix,H
2013,19,26,95.5,29,32,183.5,1121,106,135,181,523,NewJersey,V
2013,26,22,1,31,22,3,1121,101,-155,5,524,Portland,H
2013,27,19,6,20,24,6.5,1121,90,-310,3.5,525,Denver,V
2013,24,29,98.5,24,24,204.5,1121,101,260,206,526,LAClippers,H
2013,30,30,2,30,33,2.5,1123,123,-135,pk,501,GoldenState,V
2013,33,28,107,28,26,214,1123,115,115,216.5,502,Washington,H
2013,16,28,98.5,22,26,197.5,1123,92,400,195.5,503,Charlotte,V
2013,27,28,3,25,25,9.5,1123,105,-500,9.5,504,Orlando,H
2013,16,19,1.5,31,28,205,1123,94,300,202,505,LALakers,V
2013,25,28,101,31,23,8,1123,107,-360,7.5,506,Boston,H
2013,17,21,90.5,16,24,184,1123,78,450,186.5,507,Philadelphia,V
2013,17,23,5.5,24,19,9.5,1123,83,-600,10,508,Detroit,H
2013,25,28,6.5,34,20,6.5,1123,107,-340,7.5,509,Dallas,V
2013,30,32,103,26,23,207.5,1123,111,280,206,510,Indiana,H
2013,24,25,2.5,18,24,3.5,1123,91,-165,2,511,Houston,V
2013,26,24,91.5,24,24,179.5,1123,98,145,179.5,512,Miami,H
2013,22,18,101.5,19,29,207.5,1123,88,650,203.5,513,Memphis,V
2013,29,32,1,16,24,12.5,1123,101,-900,12,514,SanAntonio,H
2013,22,34,104,18,19,209,1123,93,1500,203.5,515,Minnesota,V
2013,22,29,11,24,24,14,1123,99,-1900,13.5,516,Denver,H
2013,27,25,102,22,20,211.5,1123,94,1250,210.5,517,LAClippers,V
2013,22,29,9.5,35,27,14.5,1123,113,-1650,13,518,Phoenix,H
2013,24,19,95.5,21,7,196.5,1123,71,250,198,519,NewOrleans,V
2013,20,24,4,31,24,6,1123,99,-300,6,520,Utah,H
2013,25,18,101,22,19,204,1123,84,170,199.5,521,Sacramento,V
2013,24,18,3.5,20,25,4.5,1123,87,-200,5,522,Portland,H
2013,28,24,99.5,24,22,3,1123,98,-160,3,523,NewJersey,V
2013,22,20,1.5,26,25,195.5,1123,93,140,195.5,524,Seattle,H
2013,30,26,97,25,27,190.5,1124,108,170,197,701,Toronto,V
2013,21,31,5,29,30,4.5,1124,111,-200,5.5,702,Cleveland,H
2013,19,12,3.5,23,24,2.5,1124,78,-140,3,703,Chicago,V
2013,18,25,90,22,20,185,1124,85,120,190,704,NewYork,H
2013,23,25,7,28,20,7.5,1124,96,-330,6,705,Boston,V
2013,23,30,96.5,22,20,186,1124,95,280,186,706,Charlotte,H
2013,28,21,94,27,23,188,1124,99,235,181,707,Miami,V
2013,34,25,1,32,29,7,1124,120,-275,7.5,708,Orlando,H
2013,23,22,4,30,15,3.5,1124,100,-165,2,709,GoldenState,V
2013,30,27,103.5,19,14,206.5,1124,98,145,205,710,Philadelphia,H
2013,17,28,6,19,30,4.5,1124,94,-195,3.5,711,Atlanta,V
2013,28,35,95.5,12,12,190,1124,87,165,192,712,Minnesota,H
2013,26,27,110,25,40,213,1124,118,190,216,713,Washington,V
2013,26,24,5,32,42,5.5,1124,124,-230,6,714,Memphis,H
2013,13,27,2,22,19,200.5,1124,81,210,200.5,715,Denver,V
2013,34,24,96.5,26,25,6,1124,109,-250,5,716,Houston,H
2013,22,25,1.5,19,29,4,1124,95,-175,3.5,717,Dallas,V
2013,20,24,100,18,35,201,1124,97,155,203,718,Milwaukee,H
2013,19,36,pk,25,18,3,1124,98,-150,2,719,NewOrleans,V
2013,24,24,92.5,22,19,185,1124,89,130,188,720,LAClippers,H
2013,33,11,92,20,14,185,1125,78,175,184,501,Chicago,V
2013,26,24,pk,20,23,4.5,1125,93,-205,4,502,Toronto,H
2013,30,27,97.5,22,24,1,1125,103,-120,190,503,Utah,V
2013,34,16,1.5,19,24,190,1125,93,100,2,504,Detroit,H
2013,21,33,102.5,19,38,205,1125,111,110,201.5,505,Cleveland,V
2013,25,21,3.5,29,31,2,1125,106,-130,2,506,Indiana,H
2013,32,32,7,27,25,10,1125,116,-600,9,507,SanAntonio,V
2013,30,34,100,20,17,199,1125,101,475,198.5,508,Seattle,H
2013,18,19,103,35,30,199.5,1125,102,240,196,509,NewJersey,V
2013,26,23,pk,23,28,6.5,1125,100,-290,6.5,510,LALakers,H
2013,27,25,5,28,29,5.5,1126,109,-240,6,701,Utah,V
2013,31,27,100,31,24,194,1126,113,200,198,702,NewYork,H
2013,29,29,92,18,27,188,1126,103,600,183.5,703,Minnesota,V
2013,19,18,10.5,24,33,10.5,1126,94,-800,11,704,NewOrleans,H
2013,26,21,107.5,38,25,208,1126,110,750,209.5,705,Washington,V
2013,28,17,9.5,27,26,12,1126,98,-1100,12,706,Dallas,H
2013,23,25,6.5,25,26,6,1126,99,-260,6.5,707,SanAntonio,V
2013,22,30,96.5,34,26,194.5,1126,112,220,193,708,Sacramento,H
2013,17,25,3.5,17,26,5,1126,85,-215,4,709,Orlando,V
2013,27,15,101.5,16,16,203,1126,74,185,197,710,Portland,H
2013,21,19,4,19,29,6.5,1126,88,-275,5.5,711,Houston,V
2013,24,15,93.5,19,13,189.5,1126,71,235,185.5,712,LAClippers,H
2013,37,26,5,29,22,5,1126,114,-200,4.5,713,Phoenix,V
2013,45,27,113,31,26,229.5,1126,129,170,228,714,GoldenState,H
2013,20,29,1.5,22,21,3.5,1127,104,-165,3.5,501,Boston,V
2013,26,20,97,28,18,190,1127,109,145,193.5,502,Cleveland,H
2013,28,30,103.5,23,29,206,1127,110,200,204.5,503,Memphis,V
2013,25,20,6.5,31,27,5.5,1127,103,-240,5,504,NewJersey,H
2013,15,28,91,19,28,187,1127,90,305,188,505,Charlotte,V
2013,23,32,1,32,23,7,1127,110,-365,7,506,Miami,H
2013,32,24,95.5,29,29,187,1127,114,225,185.5,507,Philadelphia,V
2013,18,34,6,24,23,6,1127,99,-265,8,508,Milwaukee,H
2013,17,13,90.5,21,27,183,1127,78,190,181.5,509,Atlanta,V
2013,13,21,2,36,20,5,1127,90,-230,4,510,Chicago,H
2013,31,25,104,26,30,216.5,1127,112,295,216.5,511,Indiana,V
2013,25,25,7.5,33,27,7,1127,110,-355,9,512,Denver,H
2013,25,29,109,19,26,218,1127,99,650,216,513,Seattle,V
2013,30,24,8,31,21,12.5,1127,106,-900,11.5,514,LALakers,H
2013,29,10,2,21,31,207,1128,91,250,207.5,701,Memphis,V
2013,27,30,101,25,21,6.5,1128,103,-300,8,702,Toronto,H
2013,25,24,2.5,28,29,6.5,1128,106,-260,7.5,703,Utah,V
2013,27,17,103,24,27,195.5,1128,95,220,188.5,704,Philadelphia,H
2013,28,14,pk,24,14,197.5,1128,80,150,195,705,Milwaukee,V
2013,28,24,99,21,23,3.5,1128,96,-170,2.5,706,Atlanta,H
2013,22,21,95,16,15,189,1128,74,330,191,707,Cleveland,V
2013,23,25,4,29,32,8.5,1128,109,-400,8.5,708,Detroit,H
2013,22,23,97.5,32,26,197.5,1128,103,1050,197,709,Minnesota,V
